Time,ID,Lat,Lon,Alt,WiFi networks,SSID1,MAC1,Frequncy1,Signal1,SSID2,MAC2,Frequncy2,Signal2,SSID3,MAC3,Frequncy3,Signal3,SSID4,MAC4,Frequncy4,Signal4,SSID5,MAC5,Frequncy5,Signal5,SSID6,MAC6,Frequncy6,Signal6,SSID7,MAC7,Frequncy7,Signal7,SSID8,MAC8,Frequncy8,Signal8,SSID9,MAC9,Frequncy9,Signal9,SSID10,MAC10,Frequncy10,Signal10
2017-10-30 11:51:34,GT-N7100,32.1062479023264,35.2063447371601,664.191056516118,3,,f0:b0:52:be:c8:17,36,-85,Machne Yehuda Falafel-Bar,a0:ab:1b:59:2a:48,11,-82,Ariel_University,f0:3e:90:04:d9:ec,36,-87,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:51:36,GT-N7100,32.1062555693183,35.2063316505399,664.277688496978,8,Khalid,f8:d1:11:af:dc:a0,6,-91,Ariel_University,f0:3e:90:05:c2:c8,1,-76,Ariel_University,f0:3e:90:04:d2:a8,1,-80,Ariel_University,f0:3e:90:04:ad:88,6,-81,Ariel_University,f0:3e:90:04:da:e8,1,-81,Ariel_University,f0:3e:90:05:c2:cc,36,-90,Ariel_University,f0:3e:90:04:ad:8c,36,-91,Ariel_University,f0:3e:90:04:fb:c8,6,-90,,,,,,
2017-10-30 11:51:40,GT-N7100,32.1062527127465,35.2063043161764,664.483249580266,5,Ariel_University,f0:3e:90:04:ad:88,6,-76,Ariel_University,f0:3e:90:05:04:f8,6,-80,Ariel_University,f0:3e:90:05:c7:d8,1,-83,Ariel_University,f0:3e:90:05:04:fc,36,-88,Ariel_University,1c:b9:c4:08:6f:7c,44,-91,,,,,,,,,,,,,,,
2017-10-30 11:51:43,GT-N7100,32.106256029918,35.2062999738928,664.669795589826,4,HOTBOX-CFC8,c0:ac:54:f5:b3:45,11,-82,Ariel_University,f0:3e:90:05:00:6c,36,-83,Ariel_University,f0:3e:90:05:00:68,11,-86,Ariel_University,f0:3e:90:05:cc:88,6,-89,,,,,,,,,,,,,,,,,,
2017-10-30 11:51:48,GT-N7100,32.1062614338527,35.2063058705637,665.052875009448,5,Ariel_University,f0:3e:90:05:00:68,11,-81,Ariel_University,f0:b0:52:3e:d9:bc,40,-81,Ariel_University,f0:3e:90:05:0a:b8,1,-82,Ariel_University,f0:b0:52:3e:ca:3c,36,-91,Ariel_University,f0:3e:90:04:f6:18,11,-87,,,,,,,,,,,,,,,
2017-10-30 11:51:52,GT-N7100,32.1062737698338,35.2063031461503,665.558418925781,1,Ariel_University,f0:3e:90:05:03:78,1,-86,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 11:51:54,GT-N7100,32.1062830685015,35.2062898355624,665.532282650174,10,Ariel_University,f0:3e:90:05:c2:c8,1,-60,Ariel_University,f0:3e:90:05:30:58,6,-72,Ariel_University,f0:3e:90:05:04:f8,6,-74,HOTBOX-CFC8,c0:ac:54:f5:b3:45,11,-74,Ariel_University,f0:3e:90:05:00:68,11,-74,Ariel_University,f0:3e:90:05:30:5c,36,-76,island-04DC00,f0:3e:90:44:dc:03,11,-77,Ariel_University,f0:3e:90:05:cc:88,6,-77,Ariel_University,f0:3e:90:05:c7:d8,1,-78,Ariel_University,f0:3e:90:04:d9:ec,36,-79
2017-10-30 11:51:57,GT-N7100,32.1062826992638,35.2062902888083,665.522537688243,10,Ariel_University,f0:3e:90:04:d9:e8,11,-59,Ariel_University,f0:3e:90:04:f5:38,1,-61,Ariel_University,f0:3e:90:04:f5:3c,36,-62,Ariel_University,f0:3e:90:05:30:58,6,-63,Ariel_University,f0:3e:90:05:03:78,1,-65,Ariel_University,f0:3e:90:04:fb:c8,6,-68,Khalid,f8:d1:11:af:dc:a0,6,-76,Ariel_University,f0:3e:90:04:f7:28,11,-78,Ariel_University,f0:3e:90:05:04:fc,36,-80,Ariel_University,f0:3e:90:04:d3:18,11,-82
2017-10-30 11:51:58,GT-N7100,32.10628270124,35.2062902882805,665.522537688243,10,The Jedi Archives,18:a6:f7:67:ee:8c,8,-101,Ariel_University,f0:3e:90:04:e4:f8,1,-66,Ariel_University,f0:3e:90:04:98:08,11,-67,Ariel_University,f0:3e:90:05:cd:48,1,-68,Ariel_University,f0:3e:90:04:f6:18,11,-74,Ariel_University,f0:3e:90:05:cd:48,1,-75,Ariel_University,f0:3e:90:05:0f:18,1,-76,Ariel_University,1c:b9:c4:08:70:68,11,-79,Ariel_University,1c:b9:c4:08:70:6c,36,-82,Ariel_University,f0:3e:90:05:cd:4c,36,-84
2017-10-30 12:21:55,GT-N7100,32.1062933345424,35.2063029122653,666.039900174786,6,Ariel_University,f0:3e:90:04:ad:88,6,-67,Ariel_University,f0:3e:90:04:fc:a8,1,-84,Ariel_University,f0:3e:90:04:f7:e8,11,-80,Ariel_University,1c:b9:c4:08:6f:78,1,-85,Ariel_University,f0:3e:90:04:fa:38,6,-87,Ariel_University,1c:b9:c4:16:05:38,1,-89,,,,,,,,,,,,
1970-01-01 02:00:00,GT-N7100,32.1062728024606,35.2062767588594,0,10,Ariel_University,f0:3e:90:05:30:58,6,-54,Ariel_University,1c:b9:c4:08:70:6c,36,-61,Ariel_University,1c:b9:c4:08:70:68,11,-61,island-04DC00,f0:3e:90:44:dc:03,11,-61,Ariel_University,1c:b9:c4:08:90:7c,36,-64,BezeqFree,06:ae:db:4d:4a:85,6,-65,Ariel_University,f0:3e:90:05:05:1c,44,-65,Ariel_University,f0:3e:90:04:f9:48,11,-65,Ariel_University,f0:3e:90:05:30:78,1,-66,erez1,14:ae:db:4d:4a:85,6,-67
2017-10-30 12:21:56,GT-N7100,32.1062968040466,35.2063025496547,666.209447274505,2,Ariel_University,8c:0c:90:2e:0e:58,6,-76,Ariel_University,f0:3e:90:04:f7:ec,36,-90,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:01,GT-N7100,32.1062605872375,35.2062920454921,666.183679482963,1,Ariel_University,ec:8c:a2:09:da:68,6,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:05,GT-N7100,32.1062371086164,35.2063030514187,666.504237052485,3,Ariel_University,f0:3e:90:05:03:68,11,-78,Ariel_University,f0:b0:52:3e:c8:18,11,-69,Ariel_University,f0:b0:52:3e:d0:3c,44,-91,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:37,GT-N7100,32.1060024914677,35.206524650605,665.569215134189,4,Ariel_University,f0:b0:52:3e:c8:1c,36,-77,Ariel_University,f0:b0:52:3e:ca:3c,36,-76,Ariel_University,f0:3e:90:04:f6:58,6,-74,Ariel_University,f0:3e:90:04:f9:48,11,-75,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:40,GT-N7100,32.1059963528573,35.2065584993213,665.699831150644,4,,f0:b0:52:be:c8:17,36,-75,Ariel_University,1c:b9:c4:08:90:7c,36,-84,Ariel_University,e0:10:7f:1e:55:48,11,-84,Ariel_University,1c:b9:c4:16:05:3c,44,-92,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:41,GT-N7100,32.105993045587,35.2065698024515,665.782725504946,1,,ec:8c:a2:89:da:67,36,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:44,GT-N7100,32.1059697610606,35.2066171310448,665.824911429389,2,Ariel_University,f0:b0:52:3e:c8:0c,44,-75,,f0:b0:52:be:d9:b7,40,-80,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:48,GT-N7100,32.1059285269022,35.2066785914135,665.961615088539,4,Ariel_University,f0:b0:52:3e:d9:bc,40,-76,Ariel_University,1c:b9:c4:16:05:3c,44,-86,,f0:b0:52:be:ca:d7,36,-75,,f0:b0:52:be:ca:37,36,-75,,,,,,,,,,,,,,,,,,
2017-10-30 12:22:56,GT-N7100,32.1058795070538,35.2067971999424,666.398661695481,1,Ariel_University,f0:b0:52:3e:d3:7c,36,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:00,GT-N7100,32.1058531340797,35.2068472244684,666.320042629285,2,Ariel_University,f0:b0:52:3e:ca:38,1,-70,Ariel_University,24:c9:a1:36:2a:68,11,-95,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:06,GT-N7100,32.1057924595684,35.2069327921369,666.134584092812,2,,1c:b9:c4:94:38:27,58,-86,Ariel_University,1c:b9:c4:14:38:2c,58,-86,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:10,GT-N7100,32.1057628193073,35.2069777543243,666.176175315435,6,,1c:b9:c4:94:38:27,58,-79,Ariel_University,1c:b9:c4:14:38:2c,58,-79,,ec:8c:a2:89:da:67,36,-84,Ariel_University,f0:b0:52:3e:d3:78,6,-75,Ariel_University,f0:b0:52:3e:d8:ec,36,-88,Ariel_University,f0:b0:52:3e:d4:58,11,-88,,,,,,,,,,,,
2017-10-30 12:23:22,GT-N7100,32.1056762486248,35.2071076974832,666.18727219391,1,Ariel_University,f0:b0:52:3e:cc:78,11,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:26,GT-N7100,32.10565954769,35.2071462925131,666.490100585928,1,Ariel_University,f0:b0:52:3e:d4:58,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:48,GT-N7100,32.105589579049,35.2071612996268,666.901340499491,1,Ariel_University,f0:b0:52:3e:d0:08,6,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:51,GT-N7100,32.1055852497498,35.2071583695326,667.167553637609,1,Ariel_University,f0:b0:52:3e:61:c8,11,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:54,GT-N7100,32.1055838761204,35.2071643108316,667.223536444227,1,Ariel_University,1c:b9:c4:15:fd:48,1,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:23:59,GT-N7100,32.1055479534577,35.2072023972164,667.818553177641,1,Ariel_University,f0:b0:52:3e:da:18,11,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:13,GT-N7100,32.105426132866,35.2073032582243,668.332837712385,2,Ariel_University,f0:b0:52:3e:d4:58,11,-72,Ariel_University,f0:b0:52:3e:d0:3c,44,-84,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:18,GT-N7100,32.1053841044086,35.2073496246996,668.100658376849,1,,f0:b0:52:be:d4:57,36,-87,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:21,GT-N7100,32.1053377920693,35.2073917920452,668.132093577736,4,Ariel_University,f0:b0:52:3e:d0:38,1,-65,Ariel_University,f0:b0:52:3e:da:1c,52,-81,Ariel_University,f0:b0:52:3e:da:18,11,-76,,f0:b0:52:be:da:17,52,-83,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:26,GT-N7100,32.1052627276854,35.2074462047215,668.69987154249,2,,f0:b0:52:be:d0:37,44,-80,Ariel_University,ec:8c:a2:09:da:68,6,-94,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:30,GT-N7100,32.1052190746466,35.2074666518282,668.957675073016,4,Ariel_University,f0:b0:52:3e:da:1c,52,-76,,f0:b0:52:be:da:17,52,-78,AUC_54_R,00:25:86:cc:00:f8,5,-85,Ariel_University,1c:b9:c4:14:2b:a8,6,-93,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:33,GT-N7100,32.1051898601436,35.2074949368444,669.010806050966,2,Ariel_University,f0:b0:52:3e:d0:3c,44,-77,Ariel_University,f0:b0:52:3e:d6:f8,1,-83,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:38,GT-N7100,32.1051321472097,35.2075341361007,669.345210790949,2,,00:27:22:f3:e0:d0,1,-79,Ariel_University,f0:b0:52:3e:c8:18,11,-88,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:47,GT-N7100,32.105050791828,35.2075856999894,669.869507710828,1,Ariel_University,f0:b0:52:3e:ca:3c,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:51,GT-N7100,32.1050017641715,35.2075974798335,670.095250724764,1,Ariel_University,ec:8c:a2:26:d2:c8,11,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:24:59,GT-N7100,32.104882548695,35.2076541093196,670.235472050534,2,HUAWEI_Grace_A9A9,24:1f:a0:1d:48:fb,6,-82,Ariel_University,1c:b9:c4:15:1c:b8,1,-91,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:03,GT-N7100,32.1048411087527,35.207675765571,670.49662947943,2,Ariel_University,ec:8c:a2:09:da:68,6,-89,Ariel_University,ec:8c:a2:08:92:4c,44,-88,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:06,GT-N7100,32.1047982905858,35.2076950389786,670.829664443722,4,Ariel_University,ec:8c:a2:09:da:68,6,-83,Ariel_University,ec:8c:a2:08:ad:e8,6,-87,Ariel_University,ec:8c:a2:08:ad:ec,36,-92,,00:27:22:f3:bb:2b,6,-94,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:08,GT-N7100,32.1047721604798,35.2077198945177,671.012029342465,1,Ariel_University,1c:b9:c4:16:05:38,1,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:09,GT-N7100,32.1047594042291,35.2077316896327,671.076207459235,1,,ec:8c:a2:89:da:67,36,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:15,GT-N7100,32.1046743777833,35.2077610756121,671.589625853175,4,,1c:b9:c4:95:0e:b7,36,-90,Ariel_University,1c:b9:c4:14:38:2c,58,-78,Ariel_University,ec:8c:a2:08:ad:ec,36,-87,Ariel_University,1c:b9:c4:15:0e:bc,36,-89,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:18,GT-N7100,32.104621496476,35.2077635244,671.768439565868,3,Bezeq-n_7C80,e8:fc:af:89:7c:80,11,-75,,00:1a:2f:7f:6b:70,13,-88,Ariel_University,ec:8c:a2:26:d3:68,11,-95,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:24,GT-N7100,32.1045188529215,35.2077666562403,672.305620873242,5,,1c:b9:c4:94:38:27,58,-89,Ariel_University,ec:8c:a2:08:92:4c,44,-80,Ariel_University,ec:8c:a2:08:ad:ec,36,-82,Ariel_University,1c:b9:c4:14:2b:ac,36,-90,Ariel_University,1c:b9:c4:15:3d:7c,36,-91,,,,,,,,,,,,,,,
2017-10-30 12:25:29,GT-N7100,32.1044540209624,35.2077931831705,672.635647407858,4,Ariel_University,ec:8c:a2:08:ad:e8,6,-80,dlink,84:c9:b2:4a:e7:87,2,-82,Afikim_Wifi,00:1a:dd:f5:cc:e5,11,-92,Ariel_University,ec:8c:a2:08:a9:28,11,-95,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:34,GT-N7100,32.1044135929147,35.207815692859,672.415869823161,2,Ariel_University,ec:8c:a2:08:92:48,6,-75,Ariel_University,ec:8c:a2:08:7b:88,6,-96,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:38,GT-N7100,32.104395871095,35.2078588864782,672.79395887924,1,,00:1a:dd:f5:cb:a4,10,-92,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:39,GT-N7100,32.1043958699186,35.2078589107104,672.811856002442,1,Ariel_University,ec:8c:a2:08:7b:88,6,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:45,GT-N7100,32.1044120490015,35.2079506597737,673.64111789126,1,Ariel_University,ec:8c:a2:08:a9:28,11,-89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:25:58,GT-N7100,32.1042845568194,35.2079576786145,675.218451053308,4,Ariel_University,ec:8c:a2:08:a9:28,11,-77,,ec:8c:a2:88:a9:27,44,-77,Ariel_University,ec:8c:a2:08:a9:2c,44,-79,Ariel_University,ec:8c:a2:08:7b:8c,36,-85,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:00,GT-N7100,32.1042747005643,35.2079607324427,675.530551637466,1,Ariel_University,ec:8c:a2:08:7b:88,6,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:04,GT-N7100,32.1042274241102,35.2079580668568,676.279571869464,1,Ariel_University,ec:8c:a2:08:7b:8c,36,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:06,GT-N7100,32.1042021098724,35.2079521556984,676.351586761237,3,Ariel_University,ec:8c:a2:08:a9:2c,44,-74,AUC_54_R,00:25:86:cc:00:f8,5,-87,,00:27:22:f3:bb:86,1,-92,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:10,GT-N7100,32.1041417150487,35.2079406737925,676.460149472586,1,,ec:8c:a2:88:7b:87,36,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:14,GT-N7100,32.1040901499461,35.2079362610533,676.358537110888,2,Ariel_University,ec:8c:a2:08:7b:88,6,-80,AUC_54_R,00:25:86:cc:00:f8,5,-81,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:18,GT-N7100,32.1040172308034,35.2079281648835,676.478011015025,4,,ec:8c:a2:89:0c:c7,58,-88,Ariel_University,ec:8c:a2:09:0c:cc,58,-87,Ariel_University,ec:8c:a2:09:8c:38,1,-92,Ariel_University,ec:8c:a2:08:90:c8,6,-96,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:20,GT-N7100,32.1039768750063,35.2079260544674,676.54240699097,4,Ariel_University,ec:8c:a2:08:7b:88,6,-75,,ec:8c:a2:88:7b:87,36,-77,Ariel_University,ec:8c:a2:09:03:3c,52,-81,Ariel_University,ec:8c:a2:09:0c:c8,11,-96,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:22,GT-N7100,32.103949236749,35.2079272613076,676.452479880292,3,Ariel_University,ec:8c:a2:08:7b:8c,36,-71,Biren2809,14:ae:db:cf:86:f5,6,-96,Ariel_University,ec:8c:a2:08:78:38,1,-93,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:31,GT-N7100,32.1038333914231,35.2079318311251,675.589492044335,1,,00:25:86:cb:fd:f8,9,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:34,GT-N7100,32.1038051757117,35.2079329250594,675.577354334762,1,Yan,00:21:04:4c:2a:a2,6,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:37,GT-N7100,32.1037509201498,35.2079261983191,675.434777412921,5,,40:a5:ef:8a:9f:31,52,-87,Google,40:a5:ef:8a:9f:2b,52,-91,Netanel1610,06:ae:db:55:a6:95,5,-95,Netanel,14:ae:db:55:a6:95,5,-97,Ariel_University,ec:8c:a2:09:8c:3c,44,-88,,,,,,,,,,,,,,,
2017-10-30 12:26:41,GT-N7100,32.1036922882597,35.2079378732939,675.124358587526,6,Ariel_University,ec:8c:a2:08:7a:1c,48,-66,Biren2809,14:ae:db:cf:86:f5,6,-91,,ec:8c:a2:89:03:37,52,-84,Ariel_University,ec:8c:a2:08:78:3c,36,-85,Ariel_University,ec:8c:a2:09:03:38,11,-88,Ariel_University,ec:8c:a2:08:90:c8,6,-89,,,,,,,,,,,,
2017-10-30 12:26:45,GT-N7100,32.1036402783217,35.2079217135408,675.101729943934,4,Ariel_University,ec:8c:a2:09:03:38,11,-81,Ariel_University,ec:8c:a2:08:90:cc,36,-82,Ariel_University,1c:b9:c4:14:33:cc,36,-89,Ariel_University,ec:8c:a2:09:8c:38,1,-87,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:49,GT-N7100,32.1035877898253,35.2079048457595,675.023081527672,10,,00:1a:dd:f5:cc:e4,11,-77,,00:25:86:cb:fd:f8,9,-81,Afikim_Wifi,00:1a:dd:f5:cc:e5,11,-81,Ariel_University,ec:8c:a2:09:0c:cc,58,-82,,ec:8c:a2:89:0c:c7,58,-83,Ariel_University,ec:8c:a2:08:90:c8,6,-84,,1c:b9:c4:96:d2:87,40,-84,Ariel_University,1c:b9:c4:16:d2:8c,40,-84,Biren2809,14:ae:db:cf:86:f5,6,-86,,1c:b9:c4:94:33:c7,36,-89
2017-10-30 12:26:50,GT-N7100,32.1035729107811,35.207898343469,675.013850279147,5,Yan,00:21:04:4c:2a:a2,6,-94,surikat,14:ae:db:32:52:12,5,-96,,00:27:22:f3:bb:3a,11,-80,Ariel_University,ec:8c:a2:08:94:1c,40,-89,Ariel_University,ec:8c:a2:08:78:38,1,-86,,,,,,,,,,,,,,,
2017-10-30 12:26:53,GT-N7100,32.1035436116038,35.2079021019585,674.957538468683,4,,00:1a:dd:f5:cc:e4,11,-70,Ariel_University,ec:8c:a2:08:78:38,1,-81,,ec:8c:a2:88:94:17,40,-89,Ariel_University,ec:8c:a2:09:0c:c8,11,-88,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:57,GT-N7100,32.1034953995459,35.2079192938812,675.008882471728,3,Ariel_University,ec:8c:a2:09:03:3c,52,-74,Ariel_University,1c:b9:c4:16:d2:88,6,-85,Ariel_University,1c:b9:c4:16:d2:8c,40,-78,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:26:59,GT-N7100,32.103488129954,35.2079291285823,675.038813610877,2,Afikim_Wifi,00:1a:dd:f5:cc:e5,11,-76,Ariel_University,ec:8c:a2:08:a9:3c,36,-89,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:03,GT-N7100,32.1034873097773,35.2079646586247,675.034862408181,2,Afikim_Wifi,00:1a:dd:f5:cc:e5,11,-63,Ariel_University,ec:8c:a2:08:a9:38,1,-89,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:07,GT-N7100,32.1034787748135,35.2080046984087,674.831454500412,1,Stern19,f4:f2:6d:5e:9e:eb,1,-96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:11,GT-N7100,32.1034724477374,35.2080542200115,674.669620515214,4,,1c:b9:c4:96:d2:87,40,-79,Nata,14:ae:db:57:60:c5,1,-88,natasha,c4:12:f5:3f:d1:75,7,-95,Ariel_University,1c:b9:c4:16:28:ec,40,-88,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:19,GT-N7100,32.1034567395788,35.2081866099417,675.415142708506,5,Ariel_University,ec:8c:a2:08:94:1c,40,-84,Ariel_University,1c:b9:c4:16:28:ec,40,-83,,1c:b9:c4:92:90:b7,40,-87,Ariel_University,1c:b9:c4:12:90:bc,40,-85,Ariel_University,ec:8c:a2:08:94:18,1,-87,,,,,,,,,,,,,,,
2017-10-30 12:27:27,GT-N7100,32.1034253984261,35.2083088174219,676.211261612602,2,Ariel_University,1c:b9:c4:16:f4:7c,36,-86,Ariel_University,1c:b9:c4:16:f4:78,1,-93,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:31,GT-N7100,32.1034183918319,35.2083769295887,677.230681826564,3,Ariel_University,ec:8c:a2:08:94:1c,40,-68,,ec:8c:a2:88:94:17,40,-67,,1c:b9:c4:96:f4:77,36,-89,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:39,GT-N7100,32.1034010134864,35.2084654935926,678.674243525247,1,Si_2.4G,c4:12:f5:85:12:7d,4,-95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:42,GT-N7100,32.1034040130283,35.2085131927986,678.946849210563,3,Ariel_University,ec:8c:a2:08:94:18,1,-82,Si_2.4G,c4:12:f5:85:12:7d,4,-88,Ariel_University,34:8f:27:20:8c:18,1,-94,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:45,GT-N7100,32.1033988289322,35.2085542867343,679.377774207107,1,Si_2.4G,c4:12:f5:85:12:7d,4,-81,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:47,GT-N7100,32.1033812309984,35.2085819661163,679.690442668543,1,Ariel_University,1c:b9:c4:12:7c:cc,36,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:49,GT-N7100,32.1033731938013,35.2086053521231,679.97454045157,1,Ariel_University,1c:b9:c4:12:7c:c8,11,-91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:55,GT-N7100,32.1033627583399,35.2086481772434,681.269439713464,2,,8c:0c:90:ae:16:83,1,-95,Ariel_University,1c:b9:c4:16:13:08,11,-94,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:27:58,GT-N7100,32.1033560130693,35.2086535289034,681.659243473003,4,Ariel_University,ec:8c:a2:08:94:18,1,-73,Ariel_University,1c:b9:c4:12:7c:c8,11,-80,Ariel_University,1c:b9:c4:12:7c:cc,36,-83,Si_5G,c4:12:f5:85:12:7c,48,-89,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:01,GT-N7100,32.1033562214966,35.2086671105075,682.277198063619,1,Si_5G,c4:12:f5:85:12:7c,48,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:05,GT-N7100,32.1033498748498,35.2087069117668,683.211429352583,1,Ariel_University,1c:b9:c4:12:90:b8,11,-85,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:07,GT-N7100,32.1033442271006,35.2087158029717,683.399784829289,1,Ariel_University,1c:b9:c4:16:13:08,11,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:10,GT-N7100,32.1033481851402,35.2087300239419,683.61944471339,4,Ariel_University,1c:b9:c4:12:7c:cc,36,-78,Ariel_University,1c:b9:c4:12:90:bc,40,-76,,1c:b9:c4:92:7c:c7,36,-73,Ariel_University,ec:8c:a2:08:78:c8,6,-89,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:13,GT-N7100,32.1033587371844,35.2087517300447,684.234703484806,3,Ariel_University,1c:b9:c4:16:f4:78,1,-79,Ariel_University,1c:b9:c4:16:28:fc,36,-90,Ariel_University,1c:b9:c4:16:28:f8,6,-90,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:17,GT-N7100,32.1033759332667,35.2088177642546,685.013552789358,2,Ariel_University,1c:b9:c4:12:7c:c8,11,-70,DIRECT-32-HP DeskJet 3630 series,fc:3f:db:9c:43:33,6,-94,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:21,GT-N7100,32.1033564920673,35.2088996068292,685.647048126381,1,Ariel_University,ec:8c:a2:08:94:18,1,-67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:25,GT-N7100,32.1033503307954,35.2089781965047,685.712517930181,3,Ariel_University,1c:b9:c4:12:7c:cc,36,-69,Ariel_University,1c:b9:c4:12:7c:c8,11,-58,,00:25:86:cb:fd:f8,9,-91,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:30,GT-N7100,32.1033471170273,35.2089957788081,685.79173051567,3,Ariel_University,1c:b9:c4:12:7c:cc,36,-59,,1c:b9:c4:92:7c:c7,36,-60,HelpDesk,f8:d1:11:77:77:c6,4,-92,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:35,GT-N7100,32.1033494576876,35.2090079467781,685.794560693965,1,Ariel_University,ec:8c:a2:08:78:cc,40,-82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30 12:28:38,GT-N7100,32.1033482916411,35.209014393582,685.787849250382,4,Ariel_University,ec:8c:a2:08:94:1c,40,-63,Ariel_University,ec:8c:a2:08:78:cc,40,-74,Ariel_University,ec:8c:a2:08:78:c8,6,-82,,ec:8c:a2:88:78:c7,40,-78,,,,,,,,,,,,,,,,,,
